Name,X_Coordinate,Y_Coordinate,Population,Distance
City_2624,87.56,27.82,695825,91.46
City_2625,83.01,26.79,686677,258.05
City_2626,87.38,29.16,509287,18.52
City_2627,81.11,28.94,513755,498.92
City_2628,80.23,29.9,59544,152.32
City_2629,85.31,26.02,139560,252.38
City_2630,80.48,26.54,587212,487.17
City_2631,81.3,26.83,649793,226.19
City_2632,88.26,26.65,262887,197.15
City_2633,84.26,29.69,728104,460.3
City_2634,87.4,29.73,710565,169.88
City_2635,81.73,26.71,946732,27.23
City_2636,81.7,27.1,760091,54.6
City_2637,81.13,26.28,589095,359.28
City_2638,87.79,28.64,785809,306.68
City_2639,88.37,27.06,934198,479.8
City_2640,86.26,27.84,376103,431.57
City_2641,80.37,29.71,50633,192.19
City_2642,82.41,29.58,638679,467.25
City_2643,87.81,29.01,166251,416.56
City_2644,84.41,28.47,830343,492.5
City_2645,87.46,28.6,798351,11.81
City_2646,81.09,28.89,239581,43.03
City_2647,88.39,27.03,988811,476.61
City_2648,80.78,27.85,912583,173.59
City_2649,88.23,29.59,518142,241.0
City_2650,86.33,27.76,262135,425.91
City_2651,88.62,28.11,512041,126.45
City_2652,81.73,27.37,636198,404.1
City_2653,80.99,28.88,633429,244.23
City_2654,84.49,29.89,771836,316.82
City_2655,84.91,29.69,681234,82.24
City_2656,84.86,28.76,12210,72.92
City_2657,83.52,29.75,349698,28.46
City_2658,83.66,27.25,455956,296.83
City_2659,88.65,27.45,395709,394.88
City_2660,81.89,28.4,323239,26.47
City_2661,82.42,27.49,472612,130.87
City_2662,87.48,27.24,61552,483.73
City_2663,87.39,28.09,350033,207.62
City_2664,84.45,27.87,616266,363.93
City_2665,88.66,28.36,434740,43.05
City_2666,85.83,27.8,316723,295.9
City_2667,86.11,27.96,363308,362.06
City_2668,88.15,29.0,276710,232.68
City_2669,83.4,29.14,810723,488.45
City_2670,86.42,29.45,801460,277.98
City_2671,81.67,29.38,802096,92.04
City_2672,84.53,29.52,718906,257.86
City_2673,84.95,26.91,543734,230.74
City_2674,88.49,29.61,697644,455.13
City_2675,83.74,28.88,621712,170.25
City_2676,87.78,27.31,394499,373.48
City_2677,82.56,28.28,693805,117.93
City_2678,86.58,29.28,556700,421.96
City_2679,80.58,28.3,256681,458.73
City_2680,80.11,27.95,549344,304.08
City_2681,87.4,26.7,429486,28.2
City_2682,83.87,27.94,439352,70.26
City_2683,85.78,28.14,962524,478.09
City_2684,85.74,26.18,719052,450.31
City_2685,83.62,28.98,195437,317.47
City_2686,86.04,27.06,841431,466.69
City_2687,81.55,27.55,239246,236.8
City_2688,83.93,28.38,574080,274.05
City_2689,85.64,26.32,115408,350.34
City_2690,83.34,28.95,185525,219.29
City_2691,88.03,26.44,396887,328.24
City_2692,86.11,28.8,582717,285.37
City_2693,81.31,27.29,335375,261.83
City_2694,87.49,27.12,422636,302.36
City_2695,81.18,28.83,220828,228.41
City_2696,81.91,27.31,792306,113.09
City_2697,84.32,28.35,316112,12.83
City_2698,80.18,28.1,471989,301.81
City_2699,82.2,29.78,936395,489.04
City_2700,85.9,27.85,777469,416.65
City_2701,83.84,29.44,286862,153.23
City_2702,86.47,29.64,73033,380.96
City_2703,85.11,29.36,374164,417.5
City_2704,87.85,29.83,592961,407.37
City_2705,82.54,27.75,288663,294.72
City_2706,82.58,27.55,708781,28.25
City_2707,81.52,27.0,165317,394.23
City_2708,81.17,28.34,630660,246.55
City_2709,81.85,28.34,10497,168.21
City_2710,80.1,29.16,967451,334.54
City_2711,88.3,27.29,381156,206.01
City_2712,80.69,28.21,896175,195.6
City_2713,82.37,29.02,361217,477.46
City_2714,83.86,27.31,515894,91.77
City_2715,81.32,27.09,193885,319.7
City_2716,82.88,26.6,585452,430.9
City_2717,88.77,27.77,266510,78.95
City_2718,87.19,29.14,727119,365.3
City_2719,88.79,28.54,300456,112.23
City_2720,84.41,29.98,221652,376.72
City_2721,84.16,29.43,30247,59.34
City_2722,84.85,27.6,248541,172.32
City_2723,80.93,26.13,896095,492.2
City_2724,83.72,27.99,275920,368.59
City_2725,85.92,29.66,502809,81.89
City_2726,84.56,26.37,437116,150.71
City_2727,86.79,27.92,853950,308.28
City_2728,80.77,26.3,558146,486.46
City_2729,84.86,27.38,163882,13.53
City_2730,88.83,29.98,927540,81.26
City_2731,88.97,29.37,636665,178.67
City_2732,84.01,28.57,151634,173.55
City_2733,82.52,28.21,13821,33.57
City_2734,86.93,28.65,600813,495.29
City_2735,87.64,27.65,296711,373.18
City_2736,80.62,27.06,47316,469.15
City_2737,85.13,26.93,616377,145.54
City_2738,88.95,28.66,672118,123.41
City_2739,87.96,27.23,777805,147.19
City_2740,80.84,28.34,661052,353.42
City_2741,85.97,28.28,712493,343.74
City_2742,87.92,28.64,277523,309.91
City_2743,83.76,28.47,850449,438.66
City_2744,87.23,29.74,358119,354.29
City_2745,86.64,27.73,805453,384.23
City_2746,88.58,28.91,160275,477.68
City_2747,83.17,27.91,195464,100.41
City_2748,85.52,27.37,646879,261.23
City_2749,83.44,27.16,268644,107.12
City_2750,87.03,29.8,211304,411.78
City_2751,83.25,28.0,983568,391.12
City_2752,87.51,26.6,790740,203.0
City_2753,80.77,28.78,805572,329.17
City_2754,88.11,29.68,195455,430.04
City_2755,87.7,26.78,457578,417.68
City_2756,82.92,26.29,315548,278.94
City_2757,84.29,27.04,988961,237.98
City_2758,84.44,29.5,459150,426.03
City_2759,84.7,29.33,584354,375.65
City_2760,87.97,28.48,755445,150.95
City_2761,87.15,28.92,866251,266.72
City_2762,87.47,28.28,158622,400.54
City_2763,88.92,29.76,19137,234.52
City_2764,86.85,29.07,570279,256.99
City_2765,86.31,27.25,679206,462.09
City_2766,82.39,29.9,940451,276.98
City_2767,83.99,26.78,825034,281.47
City_2768,82.58,27.59,952998,262.44
City_2769,86.23,26.75,400158,393.83
City_2770,88.41,29.8,951103,395.15
City_2771,84.44,26.81,843515,420.48
City_2772,82.74,29.89,448117,390.02
City_2773,86.59,29.14,245807,453.88
City_2774,85.24,29.45,935383,204.93
City_2775,81.81,26.6,845692,484.8
City_2776,85.49,29.8,199363,330.1
City_2777,88.63,26.13,48129,91.45
City_2778,81.08,27.2,575833,392.42
City_2779,86.3,28.91,34827,24.8
City_2780,81.52,27.97,718871,36.53
City_2781,82.07,29.68,632029,69.95
City_2782,84.98,27.74,594800,431.5
City_2783,87.13,29.79,955298,432.35
City_2784,81.39,28.17,19440,473.66
City_2785,83.25,27.11,890392,179.1
City_2786,81.0,28.85,670949,142.42
City_2787,88.34,28.32,804456,258.47
City_2788,82.59,27.92,539069,340.12
City_2789,86.93,28.65,171540,325.28
City_2790,88.18,29.56,973666,361.71
City_2791,83.05,27.87,977214,324.63
City_2792,87.23,27.93,835391,339.27
City_2793,86.74,28.33,734368,133.86
City_2794,88.17,27.84,259840,73.21
City_2795,80.03,29.82,490250,417.89
City_2796,84.75,29.7,421239,31.37
City_2797,84.52,27.59,826294,128.32
City_2798,84.43,27.62,674866,84.11
City_2799,82.85,27.33,449963,170.65
City_2800,83.43,26.69,621099,346.39
City_2801,83.07,29.27,429970,85.34
City_2802,87.62,27.27,788866,229.75
City_2803,80.73,29.95,885497,314.46
City_2804,87.57,27.86,938474,32.74
City_2805,80.6,28.0,867627,179.41
City_2806,83.09,28.24,349525,82.74
City_2807,88.15,27.21,155195,319.25
City_2808,80.85,27.9,654092,240.56
City_2809,80.19,29.28,188782,179.96
City_2810,86.09,29.16,222184,185.3
City_2811,82.65,29.74,695179,67.41
City_2812,82.04,29.53,723503,111.31
City_2813,86.72,28.95,161284,59.87
City_2814,87.81,28.6,197646,75.97
City_2815,82.89,29.99,294401,261.52
City_2816,84.23,27.31,310953,44.94
City_2817,84.49,26.46,516100,208.06
City_2818,88.09,27.72,195300,470.94
City_2819,83.81,29.09,646578,456.65
City_2820,88.34,27.53,295566,155.23
City_2821,85.25,26.23,627950,339.94
City_2822,86.28,26.75,120924,164.87
City_2823,88.92,27.52,482116,167.36
City_2824,83.13,27.23,479951,373.62
City_2825,86.69,29.01,801467,343.01
City_2826,83.42,27.7,756415,233.79
City_2827,88.43,26.34,333650,126.96
City_2828,86.58,29.58,575381,41.02
City_2829,88.88,26.89,346909,187.37
City_2830,85.17,29.49,504554,170.94
City_2831,80.78,26.03,47857,61.66
City_2832,84.7,29.41,215085,213.58
City_2833,81.45,29.69,796287,465.14
City_2834,87.75,28.86,414420,99.46
City_2835,83.99,27.68,228874,329.45
City_2836,84.74,26.74,539765,355.3
City_2837,88.52,26.67,241602,130.33
City_2838,83.85,26.08,131436,455.08
City_2839,80.77,26.06,571670,130.32
City_2840,81.1,28.02,808761,154.77
City_2841,80.23,28.63,530531,344.78
City_2842,87.98,26.76,357166,80.03
City_2843,88.86,27.22,384607,196.4
City_2844,82.62,27.21,848634,195.84
City_2845,86.3,27.71,13166,4.73
City_2846,82.75,29.1,365213,278.74
City_2847,86.22,26.78,449013,209.66
City_2848,82.93,26.12,391846,272.57
City_2849,84.71,29.51,288892,496.2
City_2850,86.91,27.94,586522,474.06
City_2851,84.69,29.96,677065,127.37
City_2852,88.57,26.82,399396,364.51
City_2853,88.28,29.62,651768,378.39
City_2854,81.42,29.52,781955,347.42
City_2855,86.11,27.96,463060,322.69
City_2856,84.38,27.22,944106,64.76
City_2857,82.78,26.13,187529,436.19
City_2858,87.21,28.32,610193,63.68
City_2859,82.51,28.49,838743,205.25
City_2860,88.13,27.81,529230,294.16
City_2861,83.29,28.3,735323,47.6
City_2862,83.87,28.64,126789,261.22
City_2863,82.37,28.23,34978,201.82
City_2864,80.23,29.6,863352,17.52
City_2865,86.16,26.68,881296,389.09
City_2866,86.97,27.42,245917,11.58
City_2867,84.28,28.54,343041,178.65
City_2868,82.27,27.89,793179,488.27
City_2869,88.45,27.35,463899,73.27
City_2870,80.5,27.16,931570,53.55
City_2871,80.66,29.09,119196,370.44
City_2872,81.87,29.83,379361,13.19
City_2873,87.99,29.04,138896,196.13
City_2874,88.6,27.67,495424,103.54
City_2875,80.86,28.54,653772,305.83
City_2876,87.02,29.1,251608,277.19
City_2877,82.37,26.05,628539,110.83
City_2878,81.48,28.29,770709,122.64
City_2879,87.63,28.16,900529,146.06
City_2880,85.9,29.01,879957,320.57
City_2881,86.02,28.16,789777,325.89
City_2882,80.35,27.04,19015,20.51
City_2883,85.2,26.43,392764,403.66
City_2884,82.7,28.29,253151,238.8
City_2885,80.09,28.39,227378,203.42
City_2886,84.75,28.36,596953,118.59
City_2887,88.91,29.69,980863,403.34
City_2888,87.79,29.99,74583,479.22
City_2889,81.19,27.48,845842,117.98
City_2890,84.88,27.75,283625,467.64
City_2891,84.97,27.66,497328,280.84
City_2892,80.99,26.7,38887,158.45
City_2893,88.32,27.21,802404,371.41
City_2894,80.94,27.05,421356,201.12
City_2895,83.66,28.95,804325,127.98
City_2896,86.91,26.01,973483,272.63
City_2897,84.16,27.59,129627,76.08
City_2898,84.79,28.06,408635,281.27
City_2899,84.28,27.49,207558,374.79
City_2900,82.31,29.05,754888,178.76
City_2901,84.56,28.66,229579,44.71
City_2902,80.72,27.93,573500,169.69
City_2903,80.26,29.34,721175,274.48
City_2904,87.29,28.97,460626,241.39
City_2905,84.73,28.03,39564,257.32
City_2906,86.85,29.45,125241,260.57
City_2907,81.25,26.34,980547,110.65
City_2908,81.32,27.19,168526,146.14
City_2909,84.8,28.75,879872,384.05
City_2910,88.02,29.61,894868,430.27
City_2911,80.7,29.95,800856,419.95
City_2912,81.65,26.92,813496,68.32
City_2913,82.1,26.19,433092,446.1
City_2914,84.11,26.65,279756,333.89
City_2915,88.2,29.09,759084,405.09
City_2916,85.0,27.24,459448,445.0
City_2917,83.33,26.34,485456,148.58
City_2918,83.89,27.02,160942,175.29
City_2919,81.98,29.24,231858,493.76
City_2920,88.25,27.88,852690,358.89
City_2921,81.07,29.71,900520,234.92
City_2922,87.77,29.3,206387,362.94
City_2923,87.62,28.54,794579,468.89
City_2924,81.93,27.82,823024,165.37
City_2925,84.52,26.07,612769,482.38
City_2926,81.52,29.49,29091,142.27
City_2927,85.73,29.55,874145,132.43
City_2928,82.02,26.62,594041,375.0
City_2929,84.91,29.52,152803,355.68
City_2930,81.39,26.23,211527,144.56
City_2931,84.92,26.5,363922,24.53
City_2932,84.69,28.63,536266,486.99
City_2933,86.6,27.22,486582,354.23
City_2934,82.62,27.45,371779,354.74
City_2935,80.18,27.91,961772,31.97
City_2936,80.35,28.06,971667,183.02
City_2937,87.43,26.68,36786,6.26
City_2938,83.45,27.98,33761,446.58
City_2939,83.58,26.02,26526,447.37
City_2940,88.17,26.55,793725,25.74
City_2941,86.84,28.26,99244,375.54
City_2942,80.82,27.94,921906,75.37
City_2943,80.98,26.51,615384,86.07
City_2944,85.46,27.35,587388,225.39
City_2945,80.39,29.08,514032,103.26
City_2946,80.5,28.52,942404,301.45
City_2947,87.06,27.48,974284,17.91
City_2948,87.95,29.06,336370,181.83
City_2949,84.17,27.91,64775,430.39
City_2950,85.02,28.72,55488,229.62
City_2951,81.48,26.48,783927,438.86
City_2952,83.97,26.67,332250,432.88
City_2953,84.19,28.14,510182,160.54
City_2954,86.82,28.46,335479,326.02
City_2955,88.65,26.23,636521,23.82
City_2956,83.41,26.61,751404,126.94
City_2957,80.64,28.84,712400,16.03
City_2958,83.38,28.39,737516,407.38
City_2959,83.63,29.61,395268,84.54
City_2960,88.96,29.13,238576,114.2
City_2961,86.33,26.16,942268,464.87
City_2962,82.52,28.63,766732,405.17
City_2963,86.19,28.72,616168,237.29
City_2964,85.17,28.96,111633,196.05
City_2965,83.24,28.36,313348,392.02
City_2966,82.38,26.82,921101,257.92
City_2967,83.08,27.27,33143,481.78
City_2968,86.46,27.74,691926,191.0
City_2969,80.87,29.52,988076,8.14
City_2970,83.28,29.71,400534,81.54
City_2971,87.13,28.33,187342,213.74
City_2972,86.72,27.83,152179,256.81
City_2973,81.89,27.16,424851,400.02
City_2974,85.34,27.41,17018,286.8
City_2975,85.92,29.33,727410,254.74
City_2976,82.7,27.7,100805,159.3
City_2977,83.47,28.05,545435,120.3
City_2978,82.38,28.9,396358,264.28
City_2979,81.19,27.21,315508,397.1
City_2980,85.06,26.08,157251,468.26
City_2981,87.12,29.12,44158,77.34
City_2982,87.52,28.05,57668,161.86
City_2983,80.69,27.13,842662,399.16
City_2984,83.35,28.7,629421,447.47
City_2985,87.53,28.85,491223,362.46
City_2986,85.9,28.22,800165,140.35
City_2987,83.44,27.73,387387,360.49
City_2988,80.12,27.6,165739,63.3
City_2989,85.52,27.49,973415,2.63
City_2990,83.98,28.86,651231,262.25
City_2991,87.71,26.83,48115,94.61
City_2992,83.27,28.42,649011,44.66
City_2993,85.3,27.28,392958,68.74
City_2994,80.35,27.11,875894,249.24
City_2995,82.87,29.45,778041,194.52
City_2996,86.61,28.36,273721,112.03
City_2997,83.3,26.28,460614,303.05
City_2998,82.35,27.85,762398,196.63
City_2999,81.0,26.86,420942,333.93
City_3000,83.59,26.26,870177,68.67
City_3001,82.81,29.08,297916,424.4
City_3002,83.72,29.95,796502,471.61
City_3003,84.43,27.74,681598,360.93
City_3004,87.68,29.03,744807,400.6
City_3005,85.33,27.0,905697,416.78
City_3006,83.97,26.78,698490,61.24
City_3007,80.16,28.35,365391,437.83
City_3008,88.97,26.96,781891,257.88
City_3009,87.69,27.68,832058,63.56
City_3010,86.73,28.48,800612,53.93
City_3011,82.25,28.07,492626,466.69
City_3012,87.99,26.03,263482,296.86
City_3013,87.7,29.64,496163,317.49
City_3014,87.69,26.87,882430,405.12
City_3015,84.36,27.44,426418,157.37
City_3016,87.95,28.07,22250,305.42
City_3017,86.02,26.62,470327,300.04
City_3018,85.0,28.39,896153,455.18
City_3019,85.73,28.26,932710,305.08
City_3020,80.94,29.43,371833,98.54
City_3021,85.54,29.32,910189,83.77
City_3022,81.13,26.22,218345,269.83
City_3023,88.3,28.12,74429,434.39
City_3024,82.08,26.35,943717,91.13
City_3025,82.63,29.84,122216,362.75
City_3026,81.38,27.47,737335,112.61
City_3027,84.09,27.63,486829,378.97
City_3028,87.87,26.1,746371,376.95
City_3029,86.49,29.23,716480,158.36
City_3030,84.03,28.63,849887,209.78
City_3031,81.87,29.73,249347,284.26
City_3032,82.2,29.77,82836,361.55
City_3033,88.05,28.18,787047,239.27
City_3034,87.36,26.25,634570,6.32
City_3035,87.67,29.99,924922,102.66
City_3036,83.06,28.85,669457,495.79
City_3037,87.98,26.43,677863,221.71
City_3038,80.43,27.02,346406,321.58
City_3039,85.48,27.04,807958,290.24
City_3040,81.45,27.74,197563,153.32
City_3041,83.66,29.14,640262,302.78
City_3042,85.73,28.06,970293,54.96
City_3043,80.61,28.71,977444,304.91
City_3044,82.72,26.68,724309,35.71
City_3045,84.42,27.73,408177,94.68
City_3046,86.62,26.74,704335,304.86
City_3047,84.04,27.42,607186,294.06
City_3048,80.49,27.69,919377,440.72
City_3049,83.94,27.95,868462,455.64
City_3050,82.1,28.66,917617,155.24
City_3051,82.45,27.91,245227,147.57
City_3052,84.02,29.01,438985,426.62
City_3053,83.61,29.75,763019,306.14
City_3054,82.51,26.36,814763,210.25
City_3055,82.05,29.5,788750,487.12
City_3056,81.21,26.86,428209,195.51
City_3057,82.91,26.99,584096,182.36
City_3058,83.57,28.26,718922,201.97
City_3059,85.44,29.47,882807,20.9
City_3060,88.19,26.57,174351,253.51
City_3061,83.62,27.11,632369,81.04
City_3062,86.9,26.57,592677,18.08
City_3063,87.76,27.11,359324,192.38
City_3064,86.58,28.67,70166,208.21
City_3065,87.17,26.55,961031,274.31
City_3066,86.17,27.0,694091,130.22
City_3067,85.6,28.69,342233,428.42
City_3068,81.78,26.51,238009,180.42
City_3069,81.73,26.88,982192,143.47
City_3070,81.14,27.66,563548,460.32
City_3071,81.19,29.23,980169,208.06
City_3072,87.03,26.76,26629,460.76
City_3073,86.14,27.28,23607,280.59
City_3074,86.35,28.9,676789,41.91
City_3075,83.09,27.42,922850,411.35
City_3076,82.02,29.29,78340,233.21
City_3077,84.2,29.62,190016,290.67
City_3078,82.18,27.29,364621,70.05
City_3079,85.94,27.4,328285,285.63
City_3080,84.66,29.07,816675,427.56
City_3081,82.62,27.54,554464,188.19
City_3082,80.56,26.59,182178,368.53
City_3083,88.31,27.92,340333,336.64
City_3084,87.17,28.87,516029,442.31
City_3085,86.37,29.72,922109,257.8
City_3086,85.65,28.59,644830,140.89
City_3087,83.22,26.76,996230,375.24
City_3088,82.46,28.66,896579,164.31
City_3089,82.88,28.3,100022,149.11
City_3090,85.08,29.55,53364,94.6
City_3091,85.91,27.51,968752,213.08
City_3092,81.03,29.95,32523,269.66
City_3093,81.62,28.77,235046,440.89
City_3094,84.61,29.86,854308,86.06
City_3095,84.8,28.33,329053,442.02
City_3096,81.52,27.36,640156,218.5
City_3097,83.95,28.04,906721,449.07
City_3098,87.45,26.31,463433,431.2
City_3099,87.8,28.98,861468,140.85
City_3100,84.84,29.0,660604,1.97
City_3101,87.92,27.79,345416,414.2
City_3102,81.4,28.66,808047,430.9
City_3103,80.78,27.6,812999,61.44
City_3104,88.92,26.22,667279,418.69
City_3105,84.43,26.87,572400,467.43
City_3106,81.77,27.32,628917,337.38
City_3107,81.01,26.76,551546,253.27
City_3108,81.94,29.62,541415,150.94
City_3109,84.72,27.18,650210,369.13
City_3110,88.95,27.73,819043,221.9
City_3111,86.88,29.18,687203,420.53
City_3112,86.33,27.01,246354,188.09
City_3113,81.77,28.31,864395,156.0
City_3114,86.21,26.49,152212,249.54
City_3115,87.65,28.26,569227,168.25
City_3116,86.47,29.43,12698,110.14
City_3117,86.53,29.82,880246,357.62
City_3118,85.59,27.59,908961,403.14
City_3119,87.9,29.06,875295,130.89
City_3120,88.88,28.93,282829,238.86
City_3121,86.45,28.53,119750,319.29
City_3122,84.86,27.02,194751,491.76
City_3123,84.76,27.44,588104,126.92
City_3124,86.91,28.66,439543,42.21
City_3125,86.09,28.78,727055,224.74
City_3126,84.95,26.4,227299,167.63
City_3127,87.58,26.81,187085,497.39
City_3128,84.36,27.36,712061,202.74
City_3129,85.34,28.58,540468,111.42
City_3130,82.15,26.14,851906,109.96
City_3131,81.4,26.87,143075,47.0
City_3132,83.3,28.41,889123,148.43
City_3133,85.99,26.14,202832,235.42
City_3134,82.74,26.56,363931,46.92
City_3135,81.17,26.03,962468,349.6
City_3136,88.38,26.52,581498,442.54
City_3137,80.94,28.26,833832,95.79
City_3138,84.95,26.29,402423,64.68
City_3139,81.25,27.42,280992,474.62
City_3140,82.41,28.9,220463,63.53
City_3141,85.86,29.43,523000,246.54
City_3142,80.25,28.21,909171,124.16
City_3143,88.0,27.43,974024,88.38
City_3144,80.47,28.85,290948,3.83
City_3145,88.09,27.15,386725,91.74
City_3146,83.37,27.07,550712,382.99
City_3147,81.78,28.34,944713,128.68
City_3148,80.7,27.23,952482,154.17
City_3149,80.46,26.28,733841,103.68
City_3150,81.35,26.58,506159,364.98
City_3151,80.24,29.52,153293,240.62
City_3152,86.69,28.73,510790,324.26
City_3153,85.92,27.66,836227,200.23
City_3154,81.84,28.77,553863,172.44
City_3155,88.42,26.49,927050,88.48
City_3156,88.72,27.02,779388,38.86
City_3157,86.85,27.66,207308,184.7
City_3158,82.32,28.79,156693,357.42
City_3159,85.27,26.91,856335,489.82
City_3160,84.66,29.16,746170,25.7
City_3161,83.46,26.8,227603,197.49
City_3162,88.69,27.05,215498,427.16
City_3163,83.91,26.37,209736,305.64
City_3164,83.69,28.32,229098,29.57
City_3165,87.62,27.03,987233,133.8
City_3166,86.91,28.82,919750,320.4
City_3167,83.3,28.15,398240,281.86
City_3168,82.13,29.39,540034,275.99
City_3169,88.95,28.85,668887,137.45
City_3170,81.17,28.42,731970,281.74
City_3171,80.67,26.99,730199,111.48
City_3172,83.0,29.64,616758,84.63
City_3173,86.22,26.2,282478,37.27
City_3174,81.17,27.02,40338,409.16
City_3175,88.42,29.77,682706,347.17
City_3176,81.8,29.44,418918,304.24
City_3177,86.32,27.42,746458,451.93
City_3178,85.45,26.84,929298,121.08
City_3179,86.51,29.67,697154,439.93
City_3180,81.08,26.72,518967,332.8
City_3181,80.84,26.25,555967,7.78
City_3182,86.72,29.54,537937,59.21
City_3183,88.37,28.96,777362,334.96
City_3184,80.84,27.17,652039,409.39
City_3185,81.29,28.34,444606,131.8
City_3186,88.51,28.86,122149,101.94
City_3187,84.87,28.46,603565,321.45
City_3188,86.34,26.88,724134,272.45
City_3189,87.79,29.67,604624,119.21
City_3190,82.33,28.52,196032,421.35
City_3191,86.35,26.22,249695,132.66
City_3192,86.39,29.97,889708,460.46
City_3193,84.2,28.31,794593,397.75
City_3194,83.46,27.98,798569,178.08
City_3195,86.64,29.79,607816,212.8
City_3196,84.57,27.14,929633,345.2
